step,k,mom_prob
375,-8.33914,8.12321e-11
375,-8.23425,9.3786e-11
375,-8.12935,1.11759e-10
375,-8.02446,1.57868e-10
375,-7.91956,2.25004e-10
375,-7.81467,3.70545e-10
375,-7.70977,7.21075e-10
375,-7.60488,2.24992e-09
375,-7.49998,8.51692e-09
375,-7.39509,2.99892e-08
375,-7.29019,9.19711e-08
375,-7.1853,2.38673e-07
375,-7.0804,5.26479e-07
375,-6.97551,1.00091e-06
375,-6.87061,1.64964e-06
375,-6.76572,2.36518e-06
375,-6.66082,2.96846e-06
375,-6.55593,3.28792e-06
375,-6.45103,3.23915e-06
375,-6.34614,2.85709e-06
375,-6.24124,2.26849e-06
375,-6.13635,1.62849e-06
375,-6.03146,1.06063e-06
375,-5.92656,6.28186e-07
375,-5.82167,3.38609e-07
375,-5.71677,1.65864e-07
375,-5.61188,7.34568e-08
375,-5.50698,2.90784e-08
375,-5.40209,1.00459e-08
375,-5.29719,2.87408e-09
375,-5.1923,5.9516e-10
375,-5.0874,5.56226e-11
375,-4.98251,1.51989e-11
375,-4.87761,6.3888e-11
375,-4.77272,9.96537e-11
375,-4.66782,1.1318e-10
375,-4.56293,1.13536e-10
375,-4.45803,1.08412e-10
375,-4.35314,1.01667e-10
375,-4.24824,9.47858e-11
375,-4.14335,8.83542e-11
375,-4.03845,8.28132e-11
375,-3.93356,7.84732e-11
375,-3.82866,7.50386e-11
375,-3.72377,7.14165e-11
375,-3.61887,6.67754e-11
375,-3.51398,6.22163e-11
375,-3.40908,5.9815e-11
375,-3.30419,5.85e-11
375,-3.19929,5.52275e-11
375,-3.0944,5.22496e-11
375,-2.9895,5.11637e-11
375,-2.88461,4.8383e-11
375,-2.77971,4.71584e-11
375,-2.67482,4.51695e-11
375,-2.56992,4.40108e-11
375,-2.46503,4.2175e-11
375,-2.36013,4.13999e-11
375,-2.25524,3.99254e-11
375,-2.15034,3.87394e-11
375,-2.04545,3.80143e-11
375,-1.94056,3.71641e-11
375,-1.83566,3.62167e-11
375,-1.73077,3.53553e-11
375,-1.62587,3.4617e-11
375,-1.52098,3.3971e-11
375,-1.41608,3.33898e-11
375,-1.31119,3.28606e-11
375,-1.20629,3.23794e-11
375,-1.1014,3.19444e-11
375,-0.996501,3.1553e-11
375,-0.891606,3.12028e-11
375,-0.786712,3.0894e-11
375,-0.681817,3.06269e-11
375,-0.576922,3.03991e-11
375,-0.472027,3.02055e-11
375,-0.367132,3.0044e-11
375,-0.262237,2.99213e-11
375,-0.157342,2.98461e-11
375,-0.0524474,2.98027e-11
375,0.0524474,2.9759e-11
375,0.157342,2.97779e-11
375,0.262237,2.98885e-11
375,0.367132,2.98881e-11
375,0.472027,3.00805e-11
375,0.576922,3.01911e-11
375,0.681817,3.04442e-11
375,0.786712,3.05728e-11
375,0.891606,3.09581e-11
375,0.996501,3.12495e-11
375,1.1014,3.14948e-11
375,1.20629,3.18822e-11
375,1.31119,3.23782e-11
375,1.41608,3.29108e-11
375,1.52098,3.34661e-11
375,1.62587,3.40574e-11
375,1.73077,3.46983e-11
375,1.83566,3.53973e-11
375,1.94056,3.61601e-11
375,2.04545,3.69915e-11
375,2.15034,3.7896e-11
375,2.25524,3.8879e-11
375,2.36013,3.9947e-11
375,2.46503,4.11068e-11
375,2.56992,4.2366e-11
375,2.67482,4.37331e-11
375,2.77971,4.52184e-11
375,2.88461,4.68333e-11
375,2.9895,4.85899e-11
375,3.0944,5.0502e-11
375,3.19929,5.25865e-11
375,3.30419,5.4862e-11
375,3.40908,5.7349e-11
375,3.51398,6.00704e-11
375,3.61887,6.3054e-11
375,3.72377,6.63323e-11
375,3.82866,6.99405e-11
375,3.93356,7.3918e-11
375,4.03845,7.83134e-11
375,4.14335,8.31845e-11
375,4.24824,8.85953e-11
375,4.35314,9.46163e-11
375,4.45803,1.01332e-10
375,4.56293,1.08854e-10
375,4.66782,1.17307e-10
375,4.77272,1.26803e-10
375,4.87761,1.37501e-10
375,4.98251,1.49999e-10
375,5.0874,1.63147e-10
375,5.1923,1.72613e-10
375,5.29719,2.12039e-10
375,5.40209,2.6734e-10
375,5.50698,1.11069e-10
375,5.61188,3.90716e-10
375,5.71677,1.11954e-09
375,5.82167,1.62677e-10
375,5.92656,1.11246e-09
375,6.03146,1.81575e-09
375,6.13635,1.05502e-11
375,6.24124,1.19041e-09
375,6.34614,3.15461e-10
375,6.45103,4.7726e-10
375,6.55593,3.85911e-10
375,6.66082,3.51287e-10
375,6.76572,3.17322e-10
375,6.87061,2.85061e-10
375,6.97551,2.55658e-10
375,7.0804,2.29492e-10
375,7.1853,2.06064e-10
375,7.29019,1.85326e-10
375,7.39509,1.6702e-10
375,7.49998,1.50875e-10
375,7.60488,1.36633e-10
375,7.70977,1.24065e-10
375,7.81467,1.12965e-10
375,7.91956,1.03145e-10
375,8.02446,9.44374e-11
375,8.12935,8.67004e-11
375,8.23425,7.98114e-11
375,8.33914,7.36629e-11
375,8.44404,6.81612e-11
375,8.54893,6.32261e-11
375,8.65383,5.87891e-11
375,8.75872,5.47906e-11
375,8.86362,5.11782e-11
375,8.96851,4.79072e-11
375,9.07341,4.49386e-11
375,9.1783,4.22388e-11
375,9.2832,3.97778e-11
375,9.38809,3.75298e-11
375,9.49299,3.5472e-11
375,9.59788,3.35847e-11
375,9.70278,3.18499e-11
375,9.80767,3.02524e-11
375,9.91257,2.87788e-11
375,10.0175,2.74183e-11
375,10.1224,2.61624e-11
375,10.2272,2.50053e-11
375,10.3321,2.39434e-11
375,10.437,2.29721e-11
375,10.5419,2.20809e-11
375,10.6468,2.12498e-11
375,10.7517,2.04525e-11
375,10.8566,1.96741e-11
375,10.9615,1.89312e-11
375,11.0664,1.82641e-11
375,11.1713,1.76851e-11
375,11.2762,1.71421e-11
375,11.3811,1.65828e-11
375,11.486,1.60478e-11
375,11.5909,1.55977e-11
375,11.6958,1.51762e-11
375,11.8007,1.47291e-11
375,11.9056,1.43363e-11
375,12.0105,1.39945e-11
375,12.1154,1.36236e-11
375,12.2203,1.33008e-11
375,12.3251,1.30098e-11
375,12.43,1.26971e-11
375,12.5349,1.24452e-11
375,12.6398,1.21779e-11
375,12.7447,1.19385e-11
375,12.8496,1.17172e-11
375,12.9545,1.14937e-11
375,13.0594,1.13053e-11
375,13.1643,1.11038e-11
375,13.2692,1.09394e-11
375,13.3741,1.07614e-11
375,13.479,1.06161e-11
375,13.5839,1.0462e-11
375,13.6888,1.03312e-11
375,13.7937,1.02024e-11
375,13.8986,1.00816e-11
375,14.0035,9.97816e-12
375,14.1084,9.86761e-12
375,14.2133,9.78207e-12
375,14.3181,9.69125e-12
375,14.423,9.61117e-12
375,14.5279,9.54538e-12
375,14.6328,9.47411e-12
375,14.7377,9.41825e-12
375,14.8426,9.37093e-12
375,14.9475,9.32053e-12
375,15.0524,9.28303e-12
375,15.1573,9.25562e-12
375,15.2622,9.22671e-12
375,15.3671,9.20439e-12
375,15.472,9.19431e-12
375,15.5769,9.18866e-12
375,15.6818,9.18463e-12
380,-15.6818,2.8986e-12
380,-15.5769,2.89867e-12
380,-15.472,2.90156e-12
380,-15.3671,2.90791e-12
380,-15.2622,2.91598e-12
380,-15.1573,2.92494e-12
380,-15.0524,2.93567e-12
380,-14.9475,2.94906e-12
380,-14.8426,2.96494e-12
380,-14.7377,2.98278e-12
380,-14.6328,3.00242e-12
380,-14.5279,3.02419e-12
380,-14.423,3.04837e-12
380,-14.3181,3.07502e-12
380,-14.2133,3.10409e-12
380,-14.1084,3.1356e-12
380,-14.0035,3.16966e-12
380,-13.8986,3.20638e-12
380,-13.7937,3.2459e-12
380,-13.6888,3.28835e-12
380,-13.5839,3.33385e-12
380,-13.479,3.38249e-12
380,-13.3741,3.43443e-12
380,-13.2692,3.48988e-12
380,-13.1643,3.54901e-12
380,-13.0594,3.61198e-12
380,-12.9545,3.67899e-12
380,-12.8496,3.75032e-12
380,-12.7447,3.82622e-12
380,-12.6398,3.90693e-12
380,-12.5349,3.99271e-12
380,-12.43,4.08395e-12
380,-12.3251,4.18102e-12
380,-12.2203,4.28426e-12
380,-12.1154,4.39402e-12
380,-12.0105,4.51085e-12
380,-11.9056,4.63532e-12
380,-11.8007,4.76788e-12
380,-11.6958,4.90905e-12
380,-11.5909,5.05961e-12
380,-11.486,5.22038e-12
380,-11.3811,5.39205e-12
380,-11.2762,5.57538e-12
380,-11.1713,5.77145e-12
380,-11.0664,5.98153e-12
380,-10.9615,6.20666e-12
380,-10.8566,6.44791e-12
380,-10.7517,6.70687e-12
380,-10.6468,6.98543e-12
380,-10.5419,7.28514e-12
380,-10.437,7.60748e-12
380,-10.3321,7.95462e-12
380,-10.2272,8.32929e-12
380,-10.1224,8.73375e-12
380,-10.0175,9.17032e-12
380,-9.91257,9.64365e-12
380,-9.80767,1.01623e-11
380,-9.70278,1.07392e-11
380,-9.59788,1.13928e-11
380,-9.49299,1.21415e-11
380,-9.38809,1.29799e-11
380,-9.2832,1.38442e-11
380,-9.1783,1.46406e-11
380,-9.07341,1.54197e-11
380,-8.96851,1.65145e-11
380,-8.86362,1.81065e-11
380,-8.75872,1.95297e-11
380,-8.65383,2.04135e-11
380,-8.54893,2.2362e-11
380,-8.44404,2.5121e-11
380,-8.33914,2.66389e-11
380,-8.23425,3.17973e-11
380,-8.12935,3.86627e-11
380,-8.02446,4.78027e-11
380,-7.91956,6.20149e-11
380,-7.81467,7.99854e-11
380,-7.70977,1.64384e-10
380,-7.60488,6.74901e-10
380,-7.49998,2.72925e-09
380,-7.39509,9.37607e-09
380,-7.29019,2.70863e-08
380,-7.1853,6.4974e-08
380,-7.0804,1.32613e-07
380,-6.97551,2.34895e-07
380,-6.87061,3.6244e-07
380,-6.76572,4.88257e-07
380,-6.66082,5.78299e-07
380,-6.55593,6.07772e-07
380,-6.45103,5.71506e-07
380,-6.34614,4.83931e-07
380,-6.24124,3.70774e-07
380,-6.13635,2.57966e-07
380,-6.03146,1.634e-07
380,-5.92656,9.43527e-08
380,-5.82167,4.96441e-08
380,-5.71677,2.37237e-08
380,-5.61188,1.02148e-08
380,-5.50698,3.89639e-09
380,-5.40209,1.26997e-09
380,-5.29719,3.24528e-10
380,-5.1923,4.98806e-11
380,-5.0874,1.47239e-12
380,-4.98251,1.04703e-11
380,-4.87761,2.43626e-11
380,-4.77272,3.22349e-11
380,-4.66782,3.48034e-11
380,-4.56293,3.44556e-11
380,-4.45803,3.28714e-11
380,-4.35314,3.09431e-11
380,-4.24824,2.90871e-11
380,-4.14335,2.74332e-11
380,-4.03845,2.59004e-11
380,-3.93356,2.43068e-11
380,-3.82866,2.25965e-11
380,-3.72377,2.10521e-11
380,-3.61887,2.01298e-11
380,-3.51398,1.97617e-11
380,-3.40908,1.90136e-11
380,-3.30419,1.74456e-11
380,-3.19929,1.64299e-11
380,-3.0944,1.64051e-11
380,-2.9895,1.54874e-11
380,-2.88461,1.47701e-11
380,-2.77971,1.45397e-11
380,-2.67482,1.36629e-11
380,-2.56992,1.35372e-11
380,-2.46503,1.28675e-11
380,-2.36013,1.2582e-11
380,-2.25524,1.23118e-11
380,-2.15034,1.1789e-11
380,-2.04545,1.15443e-11
380,-1.94056,1.13801e-11
380,-1.83566,1.1125e-11
380,-1.73077,1.08429e-11
380,-1.62587,1.05938e-11
380,-1.52098,1.03831e-11
380,-1.41608,1.02001e-11
380,-1.31119,1.00369e-11
380,-1.20629,9.89018e-12
380,-1.1014,9.75779e-12
380,-0.996501,9.63836e-12
380,-0.891606,9.53149e-12
380,-0.786712,9.43761e-12
380,-0.681817,9.35678e-12
380,-0.576922,9.28772e-12
380,-0.472027,9.22827e-12
380,-0.367132,9.178e-12
380,-0.262237,9.14073e-12
380,-0.157342,9.12055e-12
380,-0.0524474,9.10766e-12
380,0.0524474,9.0872e-12
380,0.157342,9.09705e-12
380,0.262237,9.14158e-12
380,0.367132,9.11735e-12
380,0.472027,9.2024e-12
380,0.576922,9.21125e-12
380,0.681817,9.31645e-12
380,0.786712,9.3222e-12
380,0.891606,9.46036e-12
380,0.996501,9.56565e-12
380,1.1014,9.61536e-12
380,1.20629,9.71228e-12
380,1.31119,9.86346e-12
380,1.41608,1.0035e-11
380,1.52098,1.02126e-11
380,1.62587,1.0398e-11
380,1.73077,1.0596e-11
380,1.83566,1.08102e-11
380,1.94056,1.10432e-11
380,2.04545,1.12968e-11
380,2.15034,1.15725e-11
380,2.25524,1.18721e-11
380,2.36013,1.21976e-11
380,2.46503,1.25511e-11
380,2.56992,1.29349e-11
380,2.67482,1.33516e-11
380,2.77971,1.38045e-11
380,2.88461,1.42969e-11
380,2.9895,1.48328e-11
380,3.0944,1.54162e-11
380,3.19929,1.60523e-11
380,3.30419,1.6747e-11
380,3.40908,1.75067e-11
380,3.51398,1.83383e-11
380,3.61887,1.92503e-11
380,3.72377,2.0253e-11
380,3.82866,2.13579e-11
380,3.93356,2.25771e-11
380,4.03845,2.39246e-11
380,4.14335,2.54196e-11
380,4.24824,2.7084e-11
380,4.35314,2.89391e-11
380,4.45803,3.101e-11
380,4.56293,3.33323e-11
380,4.66782,3.59523e-11
380,4.77272,3.89142e-11
380,4.87761,4.22857e-11
380,4.98251,4.59807e-11
380,5.0874,4.94238e-11
380,5.1923,5.68418e-11
380,5.29719,7.45121e-11
380,5.40209,5.23679e-11
380,5.50698,3.2766e-11
380,5.61188,3.60552e-10
380,5.71677,4.91889e-10
380,5.82167,1.81502e-10
380,5.92656,1.09355e-09
380,6.03146,1.05317e-09
380,6.13635,7.28117e-11
380,6.24124,6.92913e-10
380,6.34614,1.0522e-10
380,6.45103,1.78008e-10
380,6.55593,1.46465e-10
380,6.66082,1.21005e-10
380,6.76572,1.12954e-10
380,6.87061,9.92348e-11
380,6.97551,8.86734e-11
380,7.0804,7.90243e-11
380,7.1853,7.05198e-11
380,7.29019,6.30508e-11
380,7.39509,5.65194e-11
380,7.49998,5.08087e-11
380,7.60488,4.5806e-11
380,7.70977,4.14192e-11
380,7.81467,3.75695e-11
380,7.91956,3.4184e-11
380,8.02446,3.11976e-11
380,8.12935,2.85562e-11
380,8.23425,2.62151e-11
380,8.33914,2.41346e-11
380,8.44404,2.22802e-11
380,8.54893,2.06224e-11
380,8.65383,1.9137e-11
380,8.75872,1.78027e-11
380,8.86362,1.66008e-11
380,8.96851,1.55155e-11
380,9.07341,1.45332e-11
380,9.1783,1.36422e-11
380,9.2832,1.28322e-11
380,9.38809,1.20943e-11
380,9.49299,1.14209e-11
380,9.59788,1.08052e-11
380,9.70278,1.02416e-11
380,9.80767,9.7248e-12
380,9.91257,9.25039e-12
380,10.0175,8.81421e-12
380,10.1224,8.41203e-12
380,10.2272,8.03915e-12
380,10.3321,7.69026e-12
380,10.437,7.35991e-12
380,10.5419,7.04443e-12
380,10.6468,6.74501e-12
380,10.7517,6.46957e-12
380,10.8566,6.22846e-12
380,10.9615,6.02217e-12
380,11.0664,5.83185e-12
380,11.1713,5.63259e-12
380,11.2762,5.42654e-12
380,11.3811,5.24701e-12
380,11.486,5.10445e-12
380,11.5909,4.95932e-12
380,11.6958,4.79816e-12
380,11.8007,4.66561e-12
380,11.9056,4.55596e-12
380,12.0105,4.42534e-12
380,12.1154,4.3116e-12
380,12.2203,4.22056e-12
380,12.3251,4.10917e-12
380,12.43,4.02233e-12
380,12.5349,3.93827e-12
380,12.6398,3.84769e-12
380,12.7447,3.78158e-12
380,12.8496,3.69853e-12
380,12.9545,3.63937e-12
380,13.0594,3.56809e-12
380,13.1643,3.51367e-12
380,13.2692,3.45225e-12
380,13.3741,3.40385e-12
380,13.479,3.34939e-12
380,13.5839,3.30819e-12
380,13.6888,3.25891e-12
380,13.7937,3.22454e-12
380,13.8986,3.18106e-12
380,14.0035,3.15048e-12
380,14.1084,3.11602e-12
380,14.2133,3.08517e-12
380,14.3181,3.06119e-12
380,14.423,3.03175e-12
380,14.5279,3.01162e-12
380,14.6328,2.99155e-12
380,14.7377,2.96989e-12
380,14.8426,2.95651e-12
380,14.9475,2.94248e-12
380,15.0524,2.92736e-12
380,15.1573,2.91894e-12
380,15.2622,2.9124e-12
380,15.3671,2.90397e-12
380,15.472,2.8989e-12
380,15.5769,2.89848e-12
380,15.6818,2.8986e-12
385,-15.6818,8.11121e-13
385,-15.5769,8.11739e-13
385,-15.472,8.12065e-13
385,-15.3671,8.13328e-13
385,-15.2622,8.15807e-13
385,-15.1573,8.18787e-13
385,-15.0524,8.2188e-13
385,-14.9475,8.25399e-13
385,-14.8426,8.29718e-13
385,-14.7377,8.34838e-13
385,-14.6328,8.40551e-13
385,-14.5279,8.4676e-13
385,-14.423,8.53544e-13
385,-14.3181,8.61022e-13
385,-14.2133,8.69242e-13
385,-14.1084,8.7819e-13
385,-14.0035,8.87853e-13
385,-13.8986,8.98255e-13
385,-13.7937,9.09445e-13
385,-13.6888,9.21469e-13
385,-13.5839,9.3436e-13
385,-13.479,9.48147e-13
385,-13.3741,9.62877e-13
385,-13.2692,9.78607e-13
385,-13.1643,9.95382e-13
385,-13.0594,1.01325e-12
385,-12.9545,1.03228e-12
385,-12.8496,1.05254e-12
385,-12.7447,1.0741e-12
385,-12.6398,1.09704e-12
385,-12.5349,1.12144e-12
385,-12.43,1.1474e-12
385,-12.3251,1.17504e-12
385,-12.2203,1.20444e-12
385,-12.1154,1.23572e-12
385,-12.0105,1.26905e-12
385,-11.9056,1.30457e-12
385,-11.8007,1.34243e-12
385,-11.6958,1.38279e-12
385,-11.5909,1.42587e-12
385,-11.486,1.47191e-12
385,-11.3811,1.52112e-12
385,-11.2762,1.57375e-12
385,-11.1713,1.63012e-12
385,-11.0664,1.69061e-12
385,-10.9615,1.75553e-12
385,-10.8566,1.82528e-12
385,-10.7517,1.90037e-12
385,-10.6468,1.98143e-12
385,-10.5419,2.06902e-12
385,-10.437,2.16385e-12
385,-10.3321,2.26688e-12
385,-10.2272,2.3793e-12
385,-10.1224,2.50228e-12
385,-10.0175,2.63689e-12
385,-9.91257,2.78385e-12
385,-9.80767,2.94231e-12
385,-9.70278,3.10798e-12
385,-9.59788,3.27345e-12
385,-9.49299,3.43527e-12
385,-9.38809,3.61083e-12
385,-9.2832,3.85122e-12
385,-9.1783,4.20336e-12
385,-9.07341,4.59956e-12
385,-8.96851,4.85396e-12
385,-8.86362,5.02273e-12
385,-8.75872,5.55452e-12
385,-8.65383,6.26249e-12
385,-8.54893,6.39847e-12
385,-8.44404,7.1175e-12
385,-8.33914,8.44731e-12
385,-8.23425,8.76707e-12
385,-8.12935,1.14157e-11
385,-8.02446,1.14372e-11
385,-7.91956,1.28398e-11
385,-7.81467,1.12058e-11
385,-7.70977,3.85238e-11
385,-7.60488,2.11194e-10
385,-7.49998,8.31593e-10
385,-7.39509,2.71186e-09
385,-7.29019,7.24907e-09
385,-7.1853,1.59058e-08
385,-7.0804,3.00259e-08
385,-6.97551,4.97607e-08
385,-6.87061,7.21713e-08
385,-6.76572,9.15868e-08
385,-6.66082,1.02525e-07
385,-6.55593,1.02352e-07
385,-6.45103,9.19727e-08
385,-6.34614,7.48739e-08
385,-6.24124,5.54578e-08
385,-6.13635,3.74763e-08
385,-6.03146,2.31421e-08
385,-5.92656,1.30619e-08
385,-5.82167,6.72689e-09
385,-5.71677,3.14551e-09
385,-5.61188,1.32157e-09
385,-5.50698,4.88524e-10
385,-5.40209,1.52186e-10
385,-5.29719,3.64902e-11
385,-5.1923,6.12514e-12
385,-5.0874,3.0161e-12
385,-4.98251,5.81867e-12
385,-4.87761,8.309e-12
385,-4.77272,9.49183e-12
385,-4.66782,9.71995e-12
385,-4.56293,9.45009e-12
385,-4.45803,8.97724e-12
385,-4.35314,8.44699e-12
385,-4.24824,7.90975e-12
385,-4.14335,7.37472e-12
385,-4.03845,6.86322e-12
385,-3.93356,6.43586e-12
385,-3.82866,6.15354e-12
385,-3.72377,5.97935e-12
385,-3.61887,5.73192e-12
385,-3.51398,5.25563e-12
385,-3.40908,4.74354e-12
385,-3.30419,4.63308e-12
385,-3.19929,4.76868e-12
385,-3.0944,4.43084e-12
385,-2.9895,4.03611e-12
385,-2.88461,4.13648e-12
385,-2.77971,3.80666e-12
385,-2.67482,3.77885e-12
385,-2.56992,3.59029e-12
385,-2.46503,3.55005e-12
385,-2.36013,3.33259e-12
385,-2.25524,3.36157e-12
385,-2.15034,3.20876e-12
385,-2.04545,3.08058e-12
385,-1.94056,3.06109e-12
385,-1.83566,3.02686e-12
385,-1.73077,2.95608e-12
385,-1.62587,2.88052e-12
385,-1.52098,2.81575e-12
385,-1.41608,2.76197e-12
385,-1.31119,2.71603e-12
385,-1.20629,2.67563e-12
385,-1.1014,2.63952e-12
385,-0.996501,2.60707e-12
385,-0.891606,2.5781e-12
385,-0.786712,2.55278e-12
385,-0.681817,2.53117e-12
385,-0.576922,2.51273e-12
385,-0.472027,2.49649e-12
385,-0.367132,2.48234e-12
385,-0.262237,2.4723e-12
385,-0.157342,2.46834e-12
385,-0.0524474,2.46512e-12
385,0.0524474,2.45572e-12
385,0.157342,2.4606e-12
385,0.262237,2.47849e-12
385,0.367132,2.4589e-12
385,0.472027,2.49645e-12
385,0.576922,2.4849e-12
385,0.681817,2.52902e-12
385,0.786712,2.51298e-12
385,0.891606,2.55943e-12
385,0.996501,2.59873e-12
385,1.1014,2.6017e-12
385,1.20629,2.61608e-12
385,1.31119,2.65429e-12
385,1.41608,2.70328e-12
385,1.52098,2.75455e-12
385,1.62587,2.80695e-12
385,1.73077,2.86179e-12
385,1.83566,2.92035e-12
385,1.94056,2.98356e-12
385,2.04545,3.05212e-12
385,2.15034,3.12656e-12
385,2.25524,3.20734e-12
385,2.36013,3.29501e-12
385,2.46503,3.39022e-12
385,2.56992,3.49363e-12
385,2.67482,3.60589e-12
385,2.77971,3.7278e-12
385,2.88461,3.86038e-12
385,2.9895,4.00475e-12
385,3.0944,4.16195e-12
385,3.19929,4.33323e-12
385,3.30419,4.52031e-12
385,3.40908,4.72512e-12
385,3.51398,4.94943e-12
385,3.61887,5.19524e-12
385,3.72377,5.46554e-12
385,3.82866,5.76384e-12
385,3.93356,6.09328e-12
385,4.03845,6.45737e-12
385,4.14335,6.86113e-12
385,4.24824,7.31157e-12
385,4.35314,7.81521e-12
385,4.45803,8.37724e-12
385,4.56293,9.00683e-12
385,4.66782,9.71932e-12
385,4.77272,1.05319e-11
385,4.87761,1.14353e-11
385,4.98251,1.23891e-11
385,5.0874,1.38891e-11
385,5.1923,1.70844e-11
385,5.29719,1.5388e-11
385,5.40209,4.36534e-12
385,5.50698,6.52971e-11
385,5.61188,2.34285e-10
385,5.71677,2.29395e-10
385,5.82167,4.11824e-10
385,5.92656,9.74298e-10
385,6.03146,7.11779e-10
385,6.13635,1.99455e-10
385,6.24124,4.43366e-10
385,6.34614,3.87216e-11
385,6.45103,6.51114e-11
385,6.55593,5.27893e-11
385,6.66082,3.60232e-11
385,6.76572,3.62488e-11
385,6.87061,3.06822e-11
385,6.97551,2.73881e-11
385,7.0804,2.42052e-11
385,7.1853,2.14633e-11
385,7.29019,1.90669e-11
385,7.39509,1.69931e-11
385,7.49998,1.51981e-11
385,7.60488,1.36372e-11
385,7.70977,1.22766e-11
385,7.81467,1.10902e-11
385,7.91956,1.00539e-11
385,8.02446,9.14473e-12
385,8.12935,8.34419e-12
385,8.23425,7.63775e-12
385,8.33914,7.01288e-12
385,8.44404,6.45818e-12
385,8.54893,5.96394e-12
385,8.65383,5.52245e-12
385,8.75872,5.12717e-12
385,8.86362,4.7722e-12
385,8.96851,4.45239e-12
385,9.07341,4.16352e-12
385,9.1783,3.90206e-12
385,9.2832,3.66479e-12
385,9.38809,3.44885e-12
385,9.49299,3.25183e-12
385,9.59788,3.07165e-12
385,9.70278,2.90645e-12
385,9.80767,2.75447e-12
385,9.91257,2.61421e-12
385,10.0175,2.48442e-12
385,10.1224,2.36411e-12
385,10.2272,2.25271e-12
385,10.3321,2.15031e-12
385,10.437,2.05775e-12
385,10.5419,1.97601e-12
385,10.6468,1.90489e-12
385,10.7517,1.84113e-12
385,10.8566,1.77814e-12
385,10.9615,1.70984e-12
385,11.0664,1.63804e-12
385,11.1713,1.57447e-12
385,11.2762,1.52807e-12
385,11.3811,1.48905e-12
385,11.486,1.43989e-12
385,11.5909,1.38665e-12
385,11.6958,1.34991e-12
385,11.8007,1.31966e-12
385,11.9056,1.27664e-12
385,12.0105,1.24095e-12
385,12.1154,1.21737e-12
385,12.2203,1.18171e-12
385,12.3251,1.15368e-12
385,12.43,1.1325e-12
385,12.5349,1.10113e-12
385,12.6398,1.08334e-12
385,12.7447,1.05855e-12
385,12.8496,1.03845e-12
385,12.9545,1.02055e-12
385,13.0594,9.99822e-13
385,13.1643,9.85905e-13
385,13.2692,9.66618e-13
385,13.3741,9.54772e-13
385,13.479,9.37885e-13
385,13.5839,9.27023e-13
385,13.6888,9.1321e-13
385,13.7937,9.02287e-13
385,13.8986,8.92243e-13
385,14.0035,8.806e-13
385,14.1084,8.73959e-13
385,14.2133,8.62944e-13
385,14.3181,8.56845e-13
385,14.423,8.49691e-13
385,14.5279,8.4174e-13
385,14.6328,8.3794e-13
385,14.7377,8.31702e-13
385,14.8426,8.26307e-13
385,14.9475,8.24016e-13
385,15.0524,8.19879e-13
385,15.1573,8.159e-13
385,15.2622,8.14805e-13
385,15.3671,8.13509e-13
385,15.472,8.11154e-13
385,15.5769,8.10313e-13
385,15.6818,8.11121e-13
390,-15.6818,2.02098e-13
390,-15.5769,2.02603e-13
390,-15.472,2.02941e-13
390,-15.3671,2.03058e-13
390,-15.2622,2.03439e-13
390,-15.1573,2.04237e-13
390,-15.0524,2.05199e-13
390,-14.9475,2.06136e-13
390,-14.8426,2.07129e-13
390,-14.7377,2.08331e-13
390,-14.6328,2.09774e-13
390,-14.5279,2.11391e-13
390,-14.423,2.13128e-13
390,-14.3181,2.14999e-13
390,-14.2133,2.17044e-13
390,-14.1084,2.19287e-13
390,-14.0035,2.21725e-13
390,-13.8986,2.24351e-13
390,-13.7937,2.27172e-13
390,-13.6888,2.30201e-13
390,-13.5839,2.33448e-13
390,-13.479,2.36922e-13
390,-13.3741,2.40635e-13
390,-13.2692,2.44602e-13
390,-13.1643,2.48833e-13
390,-13.0594,2.53341e-13
390,-12.9545,2.58142e-13
390,-12.8496,2.63258e-13
390,-12.7447,2.68704e-13
390,-12.6398,2.74497e-13
390,-12.5349,2.8066e-13
390,-12.43,2.87223e-13
390,-12.3251,2.9421e-13
390,-12.2203,3.01645e-13
390,-12.1154,3.0956e-13
390,-12.0105,3.17994e-13
390,-11.9056,3.26987e-13
390,-11.8007,3.36573e-13
390,-11.6958,3.46794e-13
390,-11.5909,3.5771e-13
